local_time,frame,participant,trial,distance,speed,amplitude,ratio,pos_x,pos_y,pos_z
2025-10-05T11:45:04.210,3970,P01,T01,0.25,50,0.72,0.3841943,0,0,0
2025-10-05T11:45:04.213,3971,P01,T01,0.25,50,0.72,0.4215074,0,0,0
2025-10-05T11:45:04.215,3972,P01,T01,0.25,50,0.72,0.4716613,0,0,0
2025-10-05T11:45:04.217,3973,P01,T01,0.25,50,0.72,0.5317471,0,0,0
2025-10-05T11:45:04.220,3974,P01,T01,0.25,50,0.72,0.5801736,0,0,0
2025-10-05T11:45:04.223,3975,P01,T01,0.25,50,0.72,0.6186799,0,0,0
2025-10-05T11:45:04.225,3976,P01,T01,0.25,50,0.72,0.6380296,0,0,0
2025-10-05T11:45:04.227,3977,P01,T01,0.25,50,0.72,0.6363285,0,0,0
2025-10-05T11:45:04.230,3978,P01,T01,0.25,50,0.72,0.6143845,0,0,0
2025-10-05T11:45:04.233,3979,P01,T01,0.25,50,0.72,0.5773552,0,0,0
2025-10-05T11:45:04.235,3980,P01,T01,0.25,50,0.72,0.5273653,0,0,0
2025-10-05T11:45:04.240,3981,P01,T01,0.25,50,0.72,0.4627637,0,0,0
2025-10-05T11:45:04.243,3982,P01,T01,0.25,50,0.72,0.3742799,0,0,0
2025-10-05T11:45:04.246,3983,P01,T01,0.25,50,0.72,0.3600186,0,0,0
2025-10-05T11:45:04.249,3984,P01,T01,0.25,50,0.72,0.3714939,0,0,0
2025-10-05T11:45:04.252,3985,P01,T01,0.25,50,0.72,0.4038539,0,0,0
2025-10-05T11:45:04.254,3986,P01,T01,0.25,50,0.72,0.4524312,0,0,0
2025-10-05T11:45:04.256,3987,P01,T01,0.25,50,0.72,0.5127603,0,0,0
2025-10-05T11:45:04.260,3988,P01,T01,0.25,50,0.72,0.5668934,0,0,0
2025-10-05T11:45:04.263,3989,P01,T01,0.25,50,0.72,0.6098046,0,0,0
2025-10-05T11:45:04.265,3990,P01,T01,0.25,50,0.7,0.6453425,0,0,0
2025-10-05T11:45:04.268,3991,P01,T01,0.25,50,0.6799999,0.6576182,0,0,0
2025-10-05T11:45:04.271,3992,P01,T01,0.25,50,0.66,0.6399215,0,0,0
2025-10-05T11:45:04.273,3993,P01,T01,0.25,50,0.66,0.5859955,0,0,0
2025-10-05T11:45:04.276,3994,P01,T01,0.25,50,0.66,0.5192885,0,0,0
2025-10-05T11:45:04.279,3995,P01,T01,0.25,50,0.66,0.4450981,0,0,0
2025-10-05T11:45:04.281,3996,P01,T01,0.25,50,0.66,0.3844173,0,0,0
2025-10-05T11:45:04.283,3997,P01,T01,0.25,50,0.66,0.3455502,0,0,0
2025-10-05T11:45:04.286,3998,P01,T01,0.25,50,0.66,0.3300331,0,0,0
2025-10-05T11:45:04.289,3999,P01,T01,0.25,50,0.66,0.3429904,0,0,0
2025-10-05T11:45:04.294,4000,P01,T01,0.25,50,0.66,0.3819075,0,0,0
2025-10-05T11:45:04.296,4001,P01,T01,0.25,50,0.66,0.5008149,0,0,0
2025-10-05T11:45:04.300,4002,P01,T01,0.25,50,0.66,0.5720649,0,0,0
2025-10-05T11:45:04.302,4003,P01,T01,0.25,50,0.66,0.6331925,0,0,0
2025-10-05T11:45:04.305,4004,P01,T01,0.25,50,0.66,0.6650704,0,0,0
2025-10-05T11:45:04.308,4005,P01,T01,0.25,50,0.66,0.6664411,0,0,0
2025-10-05T11:45:04.311,4006,P01,T01,0.25,50,0.66,0.6353515,0,0,0
2025-10-05T11:45:04.313,4007,P01,T01,0.25,50,0.66,0.5801087,0,0,0
2025-10-05T11:45:04.316,4008,P01,T01,0.25,50,0.66,0.5101643,0,0,0
2025-10-05T11:45:04.320,4009,P01,T01,0.25,50,0.66,0.4297112,0,0,0
2025-10-05T11:45:04.323,4010,P01,T01,0.25,50,0.66,0.3654813,0,0,0
2025-10-05T11:45:04.325,4011,P01,T01,0.25,50,0.66,0.3340171,0,0,0
2025-10-05T11:45:04.328,4012,P01,T01,0.25,50,0.66,0.3340595,0,0,0
2025-10-05T11:45:04.331,4013,P01,T01,0.25,50,0.66,0.3640983,0,0,0
2025-10-05T11:45:04.334,4014,P01,T01,0.25,50,0.66,0.4238865,0,0,0
2025-10-05T11:45:04.336,4015,P01,T01,0.25,50,0.66,0.5055731,0,0,0
2025-10-05T11:45:04.339,4016,P01,T01,0.25,50,0.66,0.5763174,0,0,0
2025-10-05T11:45:04.342,4017,P01,T01,0.25,50,0.66,0.6301414,0,0,0
2025-10-05T11:45:04.345,4018,P01,T01,0.25,50,0.66,0.6637984,0,0,0
2025-10-05T11:45:04.350,4019,P01,T01,0.25,50,0.66,0.6649764,0,0,0
2025-10-05T11:45:04.355,4020,P01,T01,0.25,50,0.66,0.5661088,0,0,0
2025-10-05T11:45:04.357,4021,P01,T01,0.25,50,0.66,0.4856418,0,0,0
2025-10-05T11:45:04.360,4022,P01,T01,0.25,50,0.66,0.4098781,0,0,0
2025-10-05T11:45:04.364,4023,P01,T01,0.25,50,0.66,0.353636,0,0,0
2025-10-05T11:45:04.368,4024,P01,T01,0.25,50,0.66,0.3304093,0,0,0
2025-10-05T11:45:04.372,4025,P01,T01,0.25,50,0.64,0.3532732,0,0,0
2025-10-05T11:45:04.374,4026,P01,T01,0.25,50,0.62,0.4353053,0,0,0
2025-10-05T11:45:04.378,4027,P01,T01,0.25,50,0.6,0.5330204,0,0,0
2025-10-05T11:45:04.381,4028,P01,T01,0.25,50,0.6,0.6254802,0,0,0
2025-10-05T11:45:04.384,4029,P01,T01,0.25,50,0.6,0.6822149,0,0,0
2025-10-05T11:45:04.386,4030,P01,T01,0.25,50,0.6,0.6999183,0,0,0
2025-10-05T11:45:04.389,4031,P01,T01,0.25,50,0.6,0.6766367,0,0,0
2025-10-05T11:45:04.393,4032,P01,T01,0.25,50,0.6,0.6197243,0,0,0
2025-10-05T11:45:04.396,4033,P01,T01,0.25,50,0.6,0.5353253,0,0,0
2025-10-05T11:45:04.399,4034,P01,T01,0.25,50,0.6,0.4381018,0,0,0
2025-10-05T11:45:04.401,4035,P01,T01,0.25,50,0.6,0.3600231,0,0,0
2025-10-05T11:45:04.405,4036,P01,T01,0.25,50,0.6,0.3112813,0,0,0
2025-10-05T11:45:04.407,4037,P01,T01,0.25,50,0.6,0.3010358,0,0,0
2025-10-05T11:45:04.411,4038,P01,T01,0.25,50,0.6,0.3322715,0,0,0
2025-10-05T11:45:04.413,4039,P01,T01,0.25,50,0.6,0.398003,0,0,0
2025-10-05T11:45:04.416,4040,P01,T01,0.25,50,0.6,0.4803966,0,0,0
2025-10-05T11:45:04.418,4041,P01,T01,0.25,50,0.6,0.5667999,0,0,0
2025-10-05T11:45:04.422,4042,P01,T01,0.25,50,0.6,0.6395929,0,0,0
2025-10-05T11:45:04.424,4043,P01,T01,0.25,50,0.6,0.686474,0,0,0
2025-10-05T11:45:04.427,4044,P01,T01,0.25,50,0.6,0.698691,0,0,0
2025-10-05T11:45:04.430,4045,P01,T01,0.25,50,0.6,0.6700897,0,0,0
2025-10-05T11:45:04.433,4046,P01,T01,0.25,50,0.6,0.6112415,0,0,0
2025-10-05T11:45:04.435,4047,P01,T01,0.25,50,0.6,0.5292323,0,0,0
2025-10-05T11:45:04.438,4048,P01,T01,0.25,50,0.6,0.4410629,0,0,0
2025-10-05T11:45:04.442,4049,P01,T01,0.25,50,0.6,0.3604346,0,0,0
2025-10-05T11:45:04.448,4050,P01,T01,0.25,50,0.6,0.3107542,0,0,0
2025-10-05T11:45:04.454,4051,P01,T01,0.25,50,0.6,0.3356046,0,0,0
2025-10-05T11:45:04.458,4052,P01,T01,0.25,50,0.6,0.5099284,0,0,0
2025-10-05T11:45:04.460,4053,P01,T01,0.25,50,0.6,0.6119417,0,0,0
2025-10-05T11:45:04.463,4054,P01,T01,0.25,50,0.6,0.6724848,0,0,0
2025-10-05T11:45:04.466,4055,P01,T01,0.25,50,0.6,0.6991429,0,0,0
2025-10-05T11:45:04.469,4056,P01,T01,0.25,50,0.6,0.6876276,0,0,0
2025-10-05T11:45:04.472,4057,P01,T01,0.25,50,0.58,0.6458789,0,0,0
2025-10-05T11:45:04.475,4058,P01,T01,0.25,50,0.5599999,0.5692502,0,0,0
2025-10-05T11:45:04.478,4059,P01,T01,0.25,50,0.5599999,0.470434,0,0,0
2025-10-05T11:45:04.480,4060,P01,T01,0.25,50,0.5599999,0.378688,0,0,0
2025-10-05T11:45:04.483,4061,P01,T01,0.25,50,0.5599999,0.3129013,0,0,0
2025-10-05T11:45:04.486,4062,P01,T01,0.25,50,0.5599999,0.2818292,0,0,0
2025-10-05T11:45:04.489,4063,P01,T01,0.25,50,0.5599999,0.2923118,0,0,0
2025-10-05T11:45:04.492,4064,P01,T01,0.25,50,0.5599999,0.343396,0,0,0
2025-10-05T11:45:04.494,4065,P01,T01,0.25,50,0.5599999,0.4192903,0,0,0
2025-10-05T11:45:04.497,4066,P01,T01,0.25,50,0.5599999,0.5138695,0,0,0
2025-10-05T11:45:04.499,4067,P01,T01,0.25,50,0.5599999,0.5979714,0,0,0
2025-10-05T11:45:04.501,4068,P01,T01,0.25,50,0.5599999,0.6693375,0,0,0
2025-10-05T11:45:04.504,4069,P01,T01,0.25,50,0.5599999,0.7117356,0,0,0
2025-10-05T11:45:04.507,4070,P01,T01,0.25,50,0.5599999,0.7183248,0,0,0
2025-10-05T11:45:04.510,4071,P01,T01,0.25,50,0.5599999,0.6896692,0,0,0
2025-10-05T11:45:04.512,4072,P01,T01,0.25,50,0.5599999,0.6338159,0,0,0
2025-10-05T11:45:04.515,4073,P01,T01,0.25,50,0.5599999,0.5523911,0,0,0
2025-10-05T11:45:04.518,4074,P01,T01,0.25,50,0.5599999,0.4580736,0,0,0
2025-10-05T11:45:04.520,4075,P01,T01,0.25,50,0.5599999,0.3750177,0,0,0
2025-10-05T11:45:04.523,4076,P01,T01,0.25,50,0.5599999,0.3117785,0,0,0
2025-10-05T11:45:04.526,4077,P01,T01,0.25,50,0.5599999,0.2814544,0,0,0
2025-10-05T11:45:04.528,4078,P01,T01,0.25,50,0.5599999,0.28967,0,0,0
2025-10-05T11:45:04.531,4079,P01,T01,0.25,50,0.5599999,0.333414,0,0,0
2025-10-05T11:45:04.534,4080,P01,T01,0.25,50,0.5599999,0.4101532,0,0,0
2025-10-05T11:45:04.537,4081,P01,T01,0.25,50,0.5599999,0.505399,0,0,0
2025-10-05T11:45:04.540,4082,P01,T01,0.25,50,0.5599999,0.5982357,0,0,0
2025-10-05T11:45:04.542,4083,P01,T01,0.25,50,0.5599999,0.6708623,0,0,0
2025-10-05T11:45:04.546,4084,P01,T01,0.25,50,0.5599999,0.7132315,0,0,0
2025-10-05T11:45:04.548,4085,P01,T01,0.25,50,0.5599999,0.7148468,0,0,0
2025-10-05T11:45:04.551,4086,P01,T01,0.25,50,0.5599999,0.6693644,0,0,0
2025-10-05T11:45:04.554,4087,P01,T01,0.25,50,0.5599999,0.5961163,0,0,0
2025-10-05T11:45:04.557,4088,P01,T01,0.25,50,0.5599999,0.5053147,0,0,0
2025-10-05T11:45:04.563,4089,P01,T01,0.25,50,0.5599999,0.3973359,0,0,0
2025-10-05T11:45:04.568,4090,P01,T01,0.25,50,0.5599999,0.2828138,0,0,0
2025-10-05T11:45:04.571,4091,P01,T01,0.25,50,0.5599999,0.3249414,0,0,0
2025-10-05T11:45:04.574,4092,P01,T01,0.25,50,0.5599999,0.4011232,0,0,0
2025-10-05T11:45:04.576,4093,P01,T01,0.25,50,0.54,0.4903445,0,0,0
2025-10-05T11:45:04.579,4094,P01,T01,0.25,50,0.52,0.5875757,0,0,0
2025-10-05T11:45:04.582,4095,P01,T01,0.25,50,0.52,0.6786603,0,0,0
2025-10-05T11:45:04.585,4096,P01,T01,0.25,50,0.52,0.7282166,0,0,0
2025-10-05T11:45:04.587,4097,P01,T01,0.25,50,0.52,0.7391464,0,0,0
2025-10-05T11:45:04.589,4098,P01,T01,0.25,50,0.52,0.7116828,0,0,0
2025-10-05T11:45:04.591,4099,P01,T01,0.25,50,0.52,0.6480181,0,0,0
2025-10-05T11:45:04.597,4100,P01,T01,0.25,50,0.52,0.561835,0,0,0
2025-10-05T11:45:04.600,4101,P01,T01,0.25,50,0.52,0.3807047,0,0,0
2025-10-05T11:45:04.603,4102,P01,T01,0.25,50,0.52,0.3035415,0,0,0
2025-10-05T11:45:04.605,4103,P01,T01,0.25,50,0.52,0.2644337,0,0,0
2025-10-05T11:45:04.608,4104,P01,T01,0.25,50,0.52,0.2658516,0,0,0
2025-10-05T11:45:04.611,4105,P01,T01,0.25,50,0.52,0.3127669,0,0,0
2025-10-05T11:45:04.614,4106,P01,T01,0.25,50,0.52,0.3953529,0,0,0
2025-10-05T11:45:04.616,4107,P01,T01,0.25,50,0.52,0.4927301,0,0,0
2025-10-05T11:45:04.618,4108,P01,T01,0.25,50,0.52,0.5916739,0,0,0
2025-10-05T11:45:04.621,4109,P01,T01,0.25,50,0.52,0.6710991,0,0,0
2025-10-05T11:45:04.624,4110,P01,T01,0.25,50,0.52,0.7230799,0,0,0
2025-10-05T11:45:04.626,4111,P01,T01,0.25,50,0.52,0.7397417,0,0,0
2025-10-05T11:45:04.630,4112,P01,T01,0.25,50,0.5,0.7208408,0,0,0
2025-10-05T11:45:04.632,4113,P01,T01,0.25,50,0.5,0.6539212,0,0,0
2025-10-05T11:45:04.634,4114,P01,T01,0.25,50,0.5,0.557438,0,0,0
2025-10-05T11:45:04.637,4115,P01,T01,0.25,50,0.5,0.4555131,0,0,0
2025-10-05T11:45:04.640,4116,P01,T01,0.25,50,0.5,0.356715,0,0,0
2025-10-05T11:45:04.644,4117,P01,T01,0.25,50,0.5,0.2794068,0,0,0
2025-10-05T11:45:04.646,4118,P01,T01,0.25,50,0.5,0.2500066,0,0,0
2025-10-05T11:45:04.650,4119,P01,T01,0.25,50,0.5,0.2764359,0,0,0
2025-10-05T11:45:04.652,4120,P01,T01,0.25,50,0.5,0.3462299,0,0,0
2025-10-05T11:45:04.656,4121,P01,T01,0.25,50,0.5,0.4487851,0,0,0
2025-10-05T11:45:04.659,4122,P01,T01,0.25,50,0.5,0.5800117,0,0,0
2025-10-05T11:45:04.662,4123,P01,T01,0.25,50,0.5,0.680764,0,0,0
2025-10-05T11:45:04.665,4124,P01,T01,0.25,50,0.5,0.7396486,0,0,0
2025-10-05T11:45:04.669,4125,P01,T01,0.25,50,0.5,0.7463603,0,0,0
2025-10-05T11:45:04.675,4126,P01,T01,0.25,50,0.5,0.6853665,0,0,0
2025-10-05T11:45:04.687,4127,P01,T01,0.25,50,0.5,0.4508514,0,0,0
2025-10-05T11:45:04.691,4128,P01,T01,0.25,50,0.5,0.2951081,0,0,0
2025-10-05T11:45:04.694,4129,P01,T01,0.25,50,0.5,0.4030021,0,0,0
2025-10-05T11:45:04.697,4130,P01,T01,0.25,50,0.5,0.5086269,0,0,0
2025-10-05T11:45:04.699,4131,P01,T01,0.25,50,0.5,0.6174685,0,0,0
2025-10-05T11:45:04.703,4132,P01,T01,0.25,50,0.5,0.7015418,0,0,0
2025-10-05T11:45:04.705,4133,P01,T01,0.25,50,0.5,0.7462038,0,0,0
2025-10-05T11:45:04.708,4134,P01,T01,0.25,50,0.5,0.7424144,0,0,0
2025-10-05T11:45:04.711,4135,P01,T01,0.25,50,0.5,0.6910138,0,0,0
2025-10-05T11:45:04.714,4136,P01,T01,0.25,50,0.5,0.6056304,0,0,0
2025-10-05T11:45:04.716,4137,P01,T01,0.25,50,0.5,0.5002397,0,0,0
2025-10-05T11:45:04.719,4138,P01,T01,0.25,50,0.5,0.3956312,0,0,0
2025-10-05T11:45:04.722,4139,P01,T01,0.25,50,0.5,0.3096994,0,0,0
2025-10-05T11:45:04.725,4140,P01,T01,0.25,50,0.5,0.2590944,0,0,0
2025-10-05T11:45:04.727,4141,P01,T01,0.25,50,0.5,0.2535265,0,0,0
2025-10-05T11:45:04.730,4142,P01,T01,0.25,50,0.5,0.2989699,0,0,0
2025-10-05T11:45:04.734,4143,P01,T01,0.25,50,0.48,0.3765584,0,0,0
2025-10-05T11:45:04.736,4144,P01,T01,0.25,50,0.48,0.4907789,0,0,0
2025-10-05T11:45:04.740,4145,P01,T01,0.25,50,0.48,0.606319,0,0,0
2025-10-05T11:45:04.742,4146,P01,T01,0.25,50,0.48,0.6932154,0,0,0
2025-10-05T11:45:04.745,4147,P01,T01,0.25,50,0.48,0.7472191,0,0,0
2025-10-05T11:45:04.750,4148,P01,T01,0.25,50,0.48,0.7580751,0,0,0
2025-10-05T11:45:04.753,4149,P01,T01,0.25,50,0.48,0.6606275,0,0,0
2025-10-05T11:45:04.756,4150,P01,T01,0.25,50,0.48,0.5543366,0,0,0
2025-10-05T11:45:04.759,4151,P01,T01,0.25,50,0.48,0.4229532,0,0,0
2025-10-05T11:45:04.762,4152,P01,T01,0.25,50,0.48,0.3260607,0,0,0
2025-10-05T11:45:04.764,4153,P01,T01,0.25,50,0.48,0.2607563,0,0,0
2025-10-05T11:45:04.768,4154,P01,T01,0.25,50,0.48,0.2409545,0,0,0
2025-10-05T11:45:04.771,4155,P01,T01,0.25,50,0.48,0.2802048,0,0,0
2025-10-05T11:45:04.774,4156,P01,T01,0.25,50,0.48,0.3646693,0,0,0
2025-10-05T11:45:04.780,4157,P01,T01,0.25,50,0.48,0.4970088,0,0,0
2025-10-05T11:45:04.783,4158,P01,T01,0.25,50,0.48,0.7093377,0,0,0
2025-10-05T11:45:04.786,4159,P01,T01,0.25,50,0.48,0.7567692,0,0,0
2025-10-05T11:45:04.789,4160,P01,T01,0.25,50,0.48,0.7476175,0,0,0
2025-10-05T11:45:04.792,4161,P01,T01,0.25,50,0.48,0.6870276,0,0,0
2025-10-05T11:45:04.794,4162,P01,T01,0.25,50,0.48,0.5882482,0,0,0
2025-10-05T11:45:04.798,4163,P01,T01,0.25,50,0.48,0.4751109,0,0,0
2025-10-05T11:45:04.800,4164,P01,T01,0.25,50,0.48,0.3642439,0,0,0
2025-10-05T11:45:04.803,4165,P01,T01,0.25,50,0.48,0.2835137,0,0,0
2025-10-05T11:45:04.806,4166,P01,T01,0.25,50,0.48,0.2428141,0,0,0
2025-10-05T11:45:04.809,4167,P01,T01,0.25,50,0.48,0.2526576,0,0,0
2025-10-05T11:45:04.812,4168,P01,T01,0.25,50,0.48,0.3112152,0,0,0
2025-10-05T11:45:04.815,4169,P01,T01,0.25,50,0.48,0.4238583,0,0,0
2025-10-05T11:45:04.818,4170,P01,T01,0.25,50,0.48,0.5458248,0,0,0
2025-10-05T11:45:04.821,4171,P01,T01,0.25,50,0.48,0.6584625,0,0,0
2025-10-05T11:45:04.824,4172,P01,T01,0.25,50,0.48,0.7341776,0,0,0
2025-10-05T11:45:04.826,4173,P01,T01,0.25,50,0.48,0.7598896,0,0,0
2025-10-05T11:45:04.830,4174,P01,T01,0.25,50,0.48,0.726688,0,0,0
2025-10-05T11:45:04.833,4175,P01,T01,0.25,50,0.48,0.6428276,0,0,0
2025-10-05T11:45:04.836,4176,P01,T01,0.25,50,0.48,0.5198725,0,0,0
2025-10-05T11:45:04.840,4177,P01,T01,0.25,50,0.48,0.4015626,0,0,0
2025-10-05T11:45:04.843,4178,P01,T01,0.25,50,0.48,0.3026705,0,0,0
2025-10-05T11:45:04.845,4179,P01,T01,0.25,50,0.48,0.2471861,0,0,0
2025-10-05T11:45:04.848,4180,P01,T01,0.25,50,0.48,0.2465489,0,0,0
2025-10-05T11:45:04.851,4181,P01,T01,0.25,50,0.48,0.296604,0,0,0
2025-10-05T11:45:04.853,4182,P01,T01,0.25,50,0.48,0.3808799,0,0,0
2025-10-05T11:45:04.856,4183,P01,T01,0.25,50,0.48,0.487342,0,0,0
2025-10-05T11:45:04.860,4184,P01,T01,0.25,50,0.48,0.6051804,0,0,0
2025-10-05T11:45:04.863,4185,P01,T01,0.25,50,0.48,0.7098098,0,0,0
2025-10-05T11:45:04.866,4186,P01,T01,0.25,50,0.48,0.7559999,0,0,0
2025-10-05T11:45:04.869,4187,P01,T01,0.25,50,0.48,0.7465469,0,0,0
2025-10-05T11:45:04.872,4188,P01,T01,0.25,50,0.48,0.6834242,0,0,0
2025-10-05T11:45:04.875,4189,P01,T01,0.25,50,0.48,0.5876383,0,0,0
2025-10-05T11:45:04.877,4190,P01,T01,0.25,50,0.48,0.4702524,0,0,0
2025-10-05T11:45:04.881,4191,P01,T01,0.25,50,0.48,0.3629706,0,0,0
2025-10-05T11:45:04.887,4192,P01,T01,0.25,50,0.48,0.2668057,0,0,0
2025-10-05T11:45:04.890,4193,P01,T01,0.25,50,0.48,0.2676945,0,0,0
2025-10-05T11:45:04.893,4194,P01,T01,0.25,50,0.46,0.3586253,0,0,0
2025-10-05T11:45:04.896,4195,P01,T01,0.25,50,0.46,0.4742053,0,0,0
2025-10-05T11:45:04.902,4196,P01,T01,0.25,50,0.46,0.6021276,0,0,0
2025-10-05T11:45:04.904,4197,P01,T01,0.25,50,0.46,0.7499595,0,0,0
2025-10-05T11:45:04.908,4198,P01,T01,0.25,50,0.46,0.7683147,0,0,0
2025-10-05T11:45:04.911,4199,P01,T01,0.25,50,0.46,0.7248414,0,0,0
2025-10-05T11:45:04.913,4200,P01,T01,0.25,50,0.46,0.6376069,0,0,0
2025-10-05T11:45:04.916,4201,P01,T01,0.25,50,0.46,0.5211014,0,0,0
2025-10-05T11:45:04.920,4202,P01,T01,0.25,50,0.46,0.3948607,0,0,0
2025-10-05T11:45:04.923,4203,P01,T01,0.25,50,0.46,0.2956551,0,0,0
2025-10-05T11:45:04.925,4204,P01,T01,0.25,50,0.46,0.239357,0,0,0
2025-10-05T11:45:04.928,4205,P01,T01,0.25,50,0.46,0.2350575,0,0,0
2025-10-05T11:45:04.930,4206,P01,T01,0.25,50,0.46,0.283134,0,0,0
2025-10-05T11:45:04.933,4207,P01,T01,0.25,50,0.46,0.3653439,0,0,0
2025-10-05T11:45:04.937,4208,P01,T01,0.25,50,0.46,0.4746176,0,0,0
2025-10-05T11:45:04.939,4209,P01,T01,0.25,50,0.46,0.5978958,0,0,0
2025-10-05T11:45:04.942,4210,P01,T01,0.25,50,0.46,0.6949746,0,0,0
2025-10-05T11:45:04.944,4211,P01,T01,0.25,50,0.46,0.7537956,0,0,0
2025-10-05T11:45:04.946,4212,P01,T01,0.25,50,0.46,0.7692684,0,0,0
2025-10-05T11:45:04.950,4213,P01,T01,0.25,50,0.46,0.7396865,0,0,0
2025-10-05T11:45:04.952,4214,P01,T01,0.25,50,0.46,0.6681861,0,0,0
2025-10-05T11:45:04.954,4215,P01,T01,0.25,50,0.46,0.5699645,0,0,0
2025-10-05T11:45:04.958,4216,P01,T01,0.25,50,0.46,0.4592053,0,0,0
2025-10-05T11:45:04.960,4217,P01,T01,0.25,50,0.46,0.3567336,0,0,0
2025-10-05T11:45:04.963,4218,P01,T01,0.25,50,0.46,0.2812676,0,0,0
2025-10-05T11:45:04.965,4219,P01,T01,0.25,50,0.46,0.2359296,0,0,0
2025-10-05T11:45:04.968,4220,P01,T01,0.25,50,0.46,0.2361694,0,0,0
2025-10-05T11:45:04.970,4221,P01,T01,0.25,50,0.46,0.2796403,0,0,0
2025-10-05T11:45:04.973,4222,P01,T01,0.25,50,0.46,0.3564265,0,0,0
2025-10-05T11:45:04.975,4223,P01,T01,0.25,50,0.46,0.4593076,0,0,0
2025-10-05T11:45:04.977,4224,P01,T01,0.25,50,0.46,0.5671603,0,0,0
2025-10-05T11:45:04.980,4225,P01,T01,0.25,50,0.46,0.6589615,0,0,0
2025-10-05T11:45:04.983,4226,P01,T01,0.25,50,0.46,0.730865,0,0,0
2025-10-05T11:45:04.986,4227,P01,T01,0.25,50,0.46,0.7675017,0,0,0
2025-10-05T11:45:04.988,4228,P01,T01,0.25,50,0.46,0.7613196,0,0,0
2025-10-05T11:45:04.991,4229,P01,T01,0.25,50,0.46,0.7137739,0,0,0
2025-10-05T11:45:04.996,4230,P01,T01,0.25,50,0.46,0.6144561,0,0,0
2025-10-05T11:45:04.999,4231,P01,T01,0.25,50,0.46,0.3861538,0,0,0
2025-10-05T11:45:05.001,4232,P01,T01,0.25,50,0.46,0.2943411,0,0,0
2025-10-05T11:45:05.004,4233,P01,T01,0.25,50,0.46,0.243725,0,0,0
2025-10-05T11:45:05.007,4234,P01,T01,0.25,50,0.46,0.2305838,0,0,0
2025-10-05T11:45:05.009,4235,P01,T01,0.25,50,0.46,0.2594377,0,0,0
2025-10-05T11:45:05.011,4236,P01,T01,0.25,50,0.46,0.3251772,0,0,0
2025-10-05T11:45:05.014,4237,P01,T01,0.25,50,0.46,0.4204844,0,0,0
2025-10-05T11:45:05.016,4238,P01,T01,0.25,50,0.46,0.5241967,0,0,0
2025-10-05T11:45:05.019,4239,P01,T01,0.25,50,0.46,0.6200057,0,0,0
2025-10-05T11:45:05.021,4240,P01,T01,0.25,50,0.46,0.6996042,0,0,0
2025-10-05T11:45:05.024,4241,P01,T01,0.25,50,0.46,0.7527553,0,0,0
2025-10-05T11:45:05.026,4242,P01,T01,0.25,50,0.46,0.7696247,0,0,0
2025-10-05T11:45:05.029,4243,P01,T01,0.25,50,0.46,0.7421404,0,0,0
2025-10-05T11:45:05.032,4244,P01,T01,0.25,50,0.46,0.6780753,0,0,0
2025-10-05T11:45:05.034,4245,P01,T01,0.25,50,0.46,0.5865108,0,0,0
2025-10-05T11:45:05.037,4246,P01,T01,0.25,50,0.46,0.48334,0,0,0
2025-10-05T11:45:05.039,4247,P01,T01,0.25,50,0.46,0.3803654,0,0,0
2025-10-05T11:45:05.041,4248,P01,T01,0.25,50,0.46,0.3000475,0,0,0
2025-10-05T11:45:05.044,4249,P01,T01,0.25,50,0.4400001,0.2356874,0,0,0
2025-10-05T11:45:05.046,4250,P01,T01,0.25,50,0.4400001,0.2202676,0,0,0
2025-10-05T11:45:05.051,4251,P01,T01,0.25,50,0.4400001,0.2460174,0,0,0
2025-10-05T11:45:05.053,4252,P01,T01,0.25,50,0.4400001,0.3839858,0,0,0
2025-10-05T11:45:05.056,4253,P01,T01,0.25,50,0.4400001,0.4940409,0,0,0
2025-10-05T11:45:05.060,4254,P01,T01,0.25,50,0.4400001,0.6163073,0,0,0
2025-10-05T11:45:05.062,4255,P01,T01,0.25,50,0.4400001,0.7132758,0,0,0
2025-10-05T11:45:05.064,4256,P01,T01,0.25,50,0.4400001,0.7675664,0,0,0
2025-10-05T11:45:05.067,4257,P01,T01,0.25,50,0.4400001,0.7784836,0,0,0
2025-10-05T11:45:05.070,4258,P01,T01,0.25,50,0.4400001,0.7451181,0,0,0
2025-10-05T11:45:05.072,4259,P01,T01,0.25,50,0.4400001,0.6746251,0,0,0
2025-10-05T11:45:05.075,4260,P01,T01,0.25,50,0.4400001,0.5721927,0,0,0
2025-10-05T11:45:05.077,4261,P01,T01,0.25,50,0.4400001,0.4576944,0,0,0
2025-10-05T11:45:05.080,4262,P01,T01,0.25,50,0.4400001,0.3478044,0,0,0
2025-10-05T11:45:05.083,4263,P01,T01,0.25,50,0.4400001,0.2640172,0,0,0
2025-10-05T11:45:05.085,4264,P01,T01,0.25,50,0.4400001,0.2235131,0,0,0
2025-10-05T11:45:05.089,4265,P01,T01,0.25,50,0.4400001,0.2330419,0,0,0
2025-10-05T11:45:05.092,4266,P01,T01,0.25,50,0.4400001,0.3002338,0,0,0
2025-10-05T11:45:05.094,4267,P01,T01,0.25,50,0.4400001,0.4044082,0,0,0
2025-10-05T11:45:05.097,4268,P01,T01,0.25,50,0.4400001,0.5265898,0,0,0
2025-10-05T11:45:05.101,4269,P01,T01,0.25,50,0.4400001,0.6392244,0,0,0
2025-10-05T11:45:05.106,4270,P01,T01,0.25,50,0.4400001,0.7401364,0,0,0
